sample_group,product_key,platform,product_id,product_name,brand,category,base_skin_type,total_review_count,skin_review_count,skin_positive_count,skin_neutral_count,skin_negative_count,skin_positive_rate,skin_neutral_rate,skin_negative_rate,skin_confidence_label,caution_level,caution_message,top_skin_need_tags,top_skin_concern_tags,skin_concern_code_count,manual_check_note
base_skin_type_건성,oliveyoung::A000000205004,oliveyoung,A000000205004,[피지케어/화잘먹팩] 토르홉 무스타 콩테 체인저블 퀵 마스크 60g/90g,토르홉,maskpack,건성,252,19,17,1,1,0.8947,0.0526,0.0526,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 미백, 주름, 모공, 트러블",4,base_skin_type=건성 확인
base_skin_type_건성,musinsa::2959816,musinsa,2959816,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),torriden,beauty,건성,11221,1642,1549,72,21,0.9434,0.0438,0.0128,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 탄력, 유수분 조절",,0,base_skin_type=건성 확인
base_skin_type_건성,musinsa::4234036,musinsa,4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,hetrasbeauty,beauty,건성,964,244,231,12,1,0.9467,0.0492,0.0041,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 영양공급, 모공",,0,base_skin_type=건성 확인
base_skin_type_건성,oliveyoung::A000000207111,oliveyoung,A000000207111,토리든 다이브인 포맨 저분자 히알루론산 올인원 200g 단품/기획 (+올인원 20g),토리든,skincare,건성,281,22,18,2,2,0.8182,0.0909,0.0909,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 미백, 각질, 탄력, 주름",1,base_skin_type=건성 확인
base_skin_type_건성,oliveyoung::A000000145580,oliveyoung,A000000145580,[수분민감/아침세안] 라곰 셀럽 젤 투 워터 클렌저 170ml,라곰,cleansing,건성,259,15,14,0,1,0.9333,0.0,0.0667,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 각질, 보습, 주름, 탄력",1,base_skin_type=건성 확인
base_skin_type_건성,oliveyoung::A000000200805,oliveyoung,A000000200805,[NEW/화잘먹 3종] 마몽드 리퀴드 마스크 80ml_로즈/피어니(지성)/데이지(미백),마몽드,maskpack,건성,315,44,34,5,5,0.7727,0.1136,0.1136,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 보습, 주름, 트러블, 모공",3,base_skin_type=건성 확인
base_skin_type_건성,musinsa::5677069,musinsa,5677069,TXA 헬시 글로우 비비 에센스,losykim,beauty,건성,83,24,22,0,2,0.9167,0.0,0.0833,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 미백, 유수분 조절",,0,base_skin_type=건성 확인
base_skin_type_건성,musinsa::3748858,musinsa,3748858,[무신사 단독] [2pack] 소나무 진정 시카 앰플 대용량 50ml (+동백 선세럼 7ml + 소나무 마스크 1매),roundlab,beauty,건성,1687,185,169,11,5,0.9135,0.0595,0.027,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,base_skin_type=건성 확인
base_skin_type_건성,musinsa::5066205,musinsa,5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,innisfree,beauty,건성,96,24,23,1,0,0.9583,0.0417,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 트러블, 모공",,0,base_skin_type=건성 확인
base_skin_type_건성,oliveyoung::A000000223414,oliveyoung,A000000223414,[15년 연속 1위] 메디힐 에센셜 마스크팩 10매/10+1매 기획 7종 골라담기,메디힐,maskpack,건성,336,62,57,1,4,0.9194,0.0161,0.0645,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 모공, 보습, 각질, 탄력",6,base_skin_type=건성 확인
base_skin_type_건성,musinsa::1516336,musinsa,1516336,비타민 B9 톤업 미백 크림 65ml,naturaldermaproject,beauty,건성,126,23,17,5,1,0.7391,0.2174,0.0435,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 미백, 탄력, 영양공급",,0,base_skin_type=건성 확인
base_skin_type_건성,oliveyoung::A000000208753,oliveyoung,A000000208753,[밀착진정] 듀이트리 AC 딥 진정 마스크 1매 (열감/흔적),듀이트리,maskpack,건성,282,47,37,6,4,0.7872,0.1277,0.0851,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 보습, 주름, 각질, 트러블",2,base_skin_type=건성 확인
base_skin_type_건성,musinsa::3912658,musinsa,3912658,아토베리어365 크림미스트 120ML,aestura,beauty,건성,525,160,148,8,4,0.925,0.05,0.025,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 모공, 영양공급",,0,base_skin_type=건성 확인
base_skin_type_건성,oliveyoung::A000000253337,oliveyoung,A000000253337,[포켓몬 에디션] 닥터지 레드 블레미쉬 수딩 업 선 50ml 1+1 기획 (+꼬부기 미니거울),닥터지,suncare,건성,266,19,13,5,1,0.6842,0.2632,0.0526,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 각질, 미백, 보습, 탄력",2,base_skin_type=건성 확인
base_skin_type_건성,musinsa::3735818,musinsa,3735818,[증정] 무향 100시간 보습 세라마이드 아토 로션 564ml 2입,illiyoon,beauty,건성,560,139,136,2,1,0.9784,0.0144,0.0072,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 모공, 영양공급",,0,base_skin_type=건성 확인
base_skin_type_건성,musinsa::4431245,musinsa,4431245,[보이넥스트도어 PICK] 헤어 바디 퍼퓸 미스트 100ml 월넛크릭그린,bibiang,beauty,건성,743,176,166,6,4,0.9432,0.0341,0.0227,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 모공, 영양공급",,0,base_skin_type=건성 확인
base_skin_type_건성,musinsa::2587472,musinsa,2587472,포스트 알파 퍼스트 쿨링 패드 70매,cellfusionc,beauty,건성,1228,227,213,12,2,0.9383,0.0529,0.0088,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 미백",,0,base_skin_type=건성 확인
base_skin_type_건성,oliveyoung::A000000232213,oliveyoung,A000000232213,[이나연pick] VT 피디알엔 에센스 100 30ml 더블 기획 (+리들샷 100 10ml),VT,skincare,건성,216,31,26,4,1,0.8387,0.129,0.0323,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 보습, 주름, 각질, 모공",3,base_skin_type=건성 확인
base_skin_type_민감성,oliveyoung::A000000190369,oliveyoung,A000000190369,[판매량 1억개 돌파/대용량] AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블 기획,AHC,skincare,민감성,313,19,19,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 트러블, 주름, 미백, 각질",4,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000195970,oliveyoung,A000000195970,[청량보습] 라운드랩 포 맨 자작나무 토너/크림 2종 기획 (+쉐이빙폼 40ml),라운드랩,skincare,민감성,280,19,13,6,0,0.6842,0.3158,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"홍조, 보습, 각질, 미백, 주름",3,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::3748858,musinsa,3748858,[무신사 단독] [2pack] 소나무 진정 시카 앰플 대용량 50ml (+동백 선세럼 7ml + 소나무 마스크 1매),roundlab,beauty,민감성,1687,180,163,16,1,0.9056,0.0889,0.0056,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::1493323,musinsa,1493323,세라마이드샷 앰플 대용량 100ml,amplen,beauty,민감성,316,16,16,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000243677,oliveyoung,A000000243677,[재구매율1위/비타민앰플] 피지오겔 사이언수티컬즈 데일리뮨 앰플 20ml+20ml 더블기획,피지오겔,skincare,민감성,302,24,20,2,2,0.8333,0.0833,0.0833,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 미백, 각질, 홍조, 모공",3,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000102238,oliveyoung,A000000102238,라로슈포제 미셀라 클렌징워터 센시티브 400ml,라로슈포제,cleansing,민감성,114,5,5,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 모공, 홍조, 트러블",1,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000189171,oliveyoung,A000000189171,[림온PICK/모공컨트롤샷]폴라초이스 10% 나이아신아마이드 부스터 앰플 20ml 기획(+디럭스 2종),폴라초이스,skincare,민감성,247,12,10,0,2,0.8333,0.0,0.1667,참고 가능,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,,"모공, 보습, 주름, 미백, 트러블",0,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000203118,oliveyoung,A000000203118,프리메라 리페어링 세라캡슐 UV프로텍터 톤업 프라이밍 40ml 더블기획/단품,프리메라,suncare,민감성,117,5,5,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 보습, 미백, 트러블, 각질",2,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::2605792,musinsa,2605792,[증정] 무향 100시간 보습 세라마이드 아토 로션 350ml 2입,illiyoon,beauty,민감성,799,76,75,1,0,0.9868,0.0132,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 트러블, 모공",,0,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::3098201,musinsa,3098201,[사은품 증정] (대용량) 레티놀 시카 흔적 앰플 50mL + 10mL 2개,innisfree,beauty,민감성,2631,192,173,16,3,0.901,0.0833,0.0156,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::3874820,musinsa,3874820,[페이스&바디클렌저]티트리 퓨어 캐스틸 솝 950ml,drbronners,beauty,민감성,898,61,56,4,1,0.918,0.0656,0.0164,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000185429,oliveyoung,A000000185429,[1+1] 프리메라 필링 투 폼 클렌저 120ml 1+1 기획/단품,프리메라,cleansing,민감성,195,11,8,2,1,0.7273,0.1818,0.0909,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 보습, 홍조, 주름, 모공",2,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::2172337,musinsa,2172337,아토베리어365 로션 150ml,aestura,beauty,민감성,3048,291,267,19,5,0.9175,0.0653,0.0172,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 유수분 조절, 모공",,0,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000240243,oliveyoung,A000000240243,닥터자르트 크라이오 러버 마스크 4종 택1,닥터자르트,maskpack,민감성,241,8,6,2,0,0.75,0.25,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 모공, 미백",0,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::2550029,musinsa,2550029,[진로콜라보][2pack] 아쿠아티카 쿨링 썬스크린 50ml + 스티커 키링 기획세트 + [증정] 스킨 부스터 세럼 20ml + 진로 쿨링패드 2매,cellfusionc,beauty,민감성,163,11,10,1,0,0.9091,0.0909,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000206904,oliveyoung,A000000206904,라로슈포제 시카플라스트 밤 B5+ 100ml 기획 (+3ml 추가증정),라로슈포제,skincare,민감성,240,6,3,0,3,0.5,0.0,0.5,참고 가능,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,,"보습, 홍조, 탄력, 각질, 미백",3,base_skin_type=민감성 확인
base_skin_type_민감성,musinsa::6239322,musinsa,6239322,스킨 베리어 카밍 로션 이엑스 220ml,ongredients,beauty,민감성,2189,150,143,4,3,0.9533,0.0267,0.02,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000212247,oliveyoung,A000000212247,오브제 포어 제로 무스 클레이 팩 100ml,오브제,maskpack,민감성,192,6,6,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 주름, 트러블, 보습",0,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000254406,oliveyoung,A000000254406,NEW[파데프리/톤업선/톤업선크림] 체이싱래빗 올어바웃 글로우 톤업 선 70ml,체이싱래빗,suncare,민감성,127,6,6,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 홍조, 보습, 주름, 모공",2,base_skin_type=민감성 확인
base_skin_type_민감성,oliveyoung::A000000225217,oliveyoung,A000000225217,더마팩토리 나이아신아마이드 20% 세럼 30ml,더마팩토리,skincare,민감성,275,14,12,0,2,0.8571,0.0,0.1429,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 트러블, 주름, 각질, 보습",0,base_skin_type=민감성 확인
base_skin_type_복합성,oliveyoung::A000000205435,oliveyoung,A000000205435,[빙하수쿨링패드/더블기획] 셀퓨전씨 포스트 알파 쿨링 패드 70매 더블기획(쿨링/시카쿨링),셀퓨전씨,maskpack,복합성,308,43,36,6,1,0.8372,0.1395,0.0233,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 미백, 홍조, 트러블, 보습",7,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::2637406,musinsa,2637406,어반쉐이드 쿨카밍 선스틱 SPF50+ PA++++ 20g,dewytree,beauty,복합성,1398,517,468,40,9,0.9052,0.0774,0.0174,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::3098201,musinsa,3098201,[사은품 증정] (대용량) 레티놀 시카 흔적 앰플 50mL + 10mL 2개,innisfree,beauty,복합성,2631,886,799,64,23,0.9018,0.0722,0.026,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::2570504,musinsa,2570504,DMT 페이셜 수분 크림 150ml+추가증정,physiogel,beauty,복합성,1216,495,455,31,9,0.9192,0.0626,0.0182,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::4240698,musinsa,4240698,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,hetrasbeauty,beauty,복합성,173,98,91,3,4,0.9286,0.0306,0.0408,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::1619465,musinsa,1619465,울트라리페어 로션 350ml 2 pack + 트러블 미스트 30ml 증정,illiyoon,beauty,복합성,156,28,26,2,0,0.9286,0.0714,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::3775064,musinsa,3775064,비건 핸드크림 3개 골라담기,kamill,beauty,복합성,788,331,314,15,2,0.9486,0.0453,0.006,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::2172345,musinsa,2172345,아토베리어365 크림 80ml,aestura,beauty,복합성,5697,2410,2252,132,26,0.9344,0.0548,0.0108,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::4701719,musinsa,4701719,레이저 UV 썬스크린 50ml,cellfusionc,beauty,복합성,733,338,312,23,3,0.9231,0.068,0.0089,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 탄력",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::5848372,musinsa,5848372,리얼 히알루로닉 100 토너 500ml,wellage,beauty,복합성,118,63,60,3,0,0.9524,0.0476,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::3317081,musinsa,3317081,포어제로 오일 컨트롤 선스틱 2개 세트,obge,beauty,복합성,397,171,149,17,5,0.8713,0.0994,0.0292,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 모공, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::2417998,musinsa,2417998,리얼 히알루로닉 블루 100 앰플 100ml,wellage,beauty,복합성,2856,1058,983,67,8,0.9291,0.0633,0.0076,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::3685238,musinsa,3685238,데일리 모이스처 푸딩 크림 50ml,ilso,beauty,복합성,196,109,98,10,1,0.8991,0.0917,0.0092,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 모공, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::2585005,musinsa,2585005,[SET] 다이브인 저분자 히알루론산 크림 80ml+수딩크림 80ml (+수딩크림 20ml),torriden,beauty,복합성,481,119,111,7,1,0.9328,0.0588,0.0084,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 모공, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,oliveyoung::A000000242341,oliveyoung,A000000242341,[글로우 부스팅샷] 아이오페 PDRN 카페인 샷 30ml 리필 기획 (+30ml 리필),아이오페,skincare,복합성,245,29,25,4,0,0.8621,0.1379,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 모공, 주름, 보습, 각질",5,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::2996090,musinsa,2996090,밸런스풀 시카 진정 크림 80ml,torriden,beauty,복합성,1158,349,326,19,4,0.9341,0.0544,0.0115,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::2632600,musinsa,2632600,아쿠아 오아시스 토너 300ml,snature,beauty,복합성,3075,1098,1049,45,4,0.9554,0.041,0.0036,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 모공, 트러블",,0,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::3098202,musinsa,3098202,레티놀 시카 흔적 앰플 30mL,innisfree,beauty,복합성,1309,382,328,44,10,0.8586,0.1152,0.0262,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,base_skin_type=복합성 확인
base_skin_type_복합성,oliveyoung::A000000253724,oliveyoung,A000000253724,[5월 올영픽][2입 기획] 제로이드 데일리 선크림 기획 (50ml+50ml),제로이드,suncare,복합성,196,9,8,0,1,0.8889,0.0,0.1111,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 보습, 홍조, 트러블, 각질",2,base_skin_type=복합성 확인
base_skin_type_복합성,musinsa::6183155,musinsa,6183155,순한 수딩 선젤+,truthofbeauty,beauty,복합성,55,22,21,1,0,0.9545,0.0455,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 탄력",,0,base_skin_type=복합성 확인
base_skin_type_중성,oliveyoung::A000000229695,oliveyoung,A000000229695,[장도연 PICK/초밀착 세럼팩] 메디힐 랩핑 세럼 마스크 10매 6종,메디힐,maskpack,중성,314,2,0,0,2,0.0,0.0,1.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"모공, 보습, 미백, 주름",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000231589,oliveyoung,A000000231589,[5월 올영픽][대용량] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드,skincare,중성,285,3,2,1,0,0.6667,0.3333,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"모공, 미백, 주름",2,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000254466,oliveyoung,A000000254466,[NEW/단독선런칭] 바이오던스 리포좀 버블 부스터 95ml 2종 택 1 (콜라겐/캐비어 PDRN),바이오던스,maskpack,중성,188,2,2,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"미백, 보습, 주름, 모공",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000232494,oliveyoung,A000000232494,[단독기획] 아누아 어성초 센텔라 레드 스팟 크림 30g 2입,아누아,skincare,중성,228,1,1,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,,0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000158752,oliveyoung,A000000158752,[1등마스크] 토리든 시트 마스크 10매 4종(수분/진정/브라이트닝/모공),토리든,maskpack,중성,280,2,2,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"미백, 주름",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000212703,oliveyoung,A000000212703,[1등팩클렌저/단독기획] 풀리 비건 팩클렌저 기획 3종 (그린토마토/쌀반죽/레드토마토),풀리,cleansing,중성,319,5,5,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 주름",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000230821,oliveyoung,A000000230821,[수분민감/미세먼지OUT] 라곰 셀럽 마이크로 폼 클렌저 2종 택 1,라곰,cleansing,중성,293,2,2,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"미백, 트러블",1,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000226553,oliveyoung,A000000226553,[유수분밸런스]브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린,skincare,중성,267,4,4,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"미백, 주름, 보습",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000232212,oliveyoung,A000000232212,[모공에센스] VT 리들샷 100 에센스 30ml 더블 기획(+피디알엔 에센스 100 1.5ml*3ea),VT,skincare,중성,87,2,1,1,0,0.5,0.5,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,각질,2,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000229630,oliveyoung,A000000229630,스킨푸드 블랙슈가 마스크 워시오프 120g 더블기획 (본품+본품),스킨푸드,maskpack,중성,210,1,0,1,0,0.0,1.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"트러블, 보습",0,base_skin_type=중성 확인
